;12/01/2026;Pembelian 7 pcs delmonte saus tomat 1 kg di Topaz + kresek putih;-;5211;500;0
;12/01/2026;Pembelian 7 pcs delmonte saus tomat 1 kg di Topaz + kresek putih;-;1111;0;113900
;12/01/2026;Parkir di Topaz;-;5191;3000;0
;12/01/2026;Parkir di Topaz;-;1111;0;3000
;12/01/2026;Parkir di Gunung Mas;-;5191;3000;0
;12/01/2026;Parkir di Gunung Mas;-;1111;0;3000
;12/01/2026;Pembelian persediaan di Depo Pelita;-;1131;229000;0
;12/01/2026;Pembelian persediaan di Depo Pelita;-;1111;0;229000
;12/01/2026;Parkir di Depo Pelita;-;5191;4000;0
;12/01/2026;Parkir di Depo Pelita;-;1111;0;4000
;12/01/2026;Pembelian 9 pcs delmonte saus tomat 1 kg di Vanqis;-;1131;166500;0
;12/01/2026;Pembelian 9 pcs delmonte saus tomat 1 kg di Vanqis;-;1111;0;166500
;12/01/2026;Reimburse ke Mas Denny (transaksi 11/12, 8/1, 9/1, dan 11/1);-;2141;152100;0
;12/01/2026;Reimburse ke Mas Denny (transaksi 11/12, 8/1, 9/1, dan 11/1);-;2142;200000;0
;12/01/2026;Reimburse ke Mas Denny (transaksi 11/12, 8/1, 9/1, dan 11/1);-;1111;0;352100
;12/01/2026;Reimburse ke Pak Sodik (transaksi 11/1);-;2141;25000;0
;12/01/2026;Reimburse ke Pak Sodik (transaksi 11/1);-;1111;0;25000
;12/01/2026;Kas bon pembelian BBM;-;1122;150000;0
;12/01/2026;Kas bon pembelian BBM;-;1111;0;150000
;12/01/2026;Pembelian 2345 pcs pisang ulin SPPG Kutabanjarnegara ke Bu Lis;-;1131;2227750;0
;12/01/2026;Pembelian 2345 pcs pisang ulin SPPG Kutabanjarnegara ke Bu Lis;-;2111;0;2227750
;12/01/2026;Pembelian 195 kg jeruk medan SPPG MBS Wanayasa ke Bu Lis;-;1131;3802500;0
;12/01/2026;Pembelian 195 kg jeruk medan SPPG MBS Wanayasa ke Bu Lis;-;2111;0;3802500
;12/01/2026;Pembelian 50 kg kubis ke Bu Dewi;-;1131;250000;0
;12/01/2026;Pembelian 50 kg kubis ke Bu Dewi;-;2111;0;250000
;12/01/2026;Pembelian 45 kg timun ke Pak Pur;-;1131;270000;0
;12/01/2026;Pembelian 45 kg timun ke Pak Pur;-;2111;0;270000
;12/01/2026;Pembelian 180 kg telur ke Tadus;-;1131;4662000;0
;12/01/2026;Pembelian 180 kg telur ke Tadus;-;2111;0;4662000
;12/01/2026;Pembelian persediaan ke Pak Wisnu;-;1131;14111000;0
;12/01/2026;Pembelian persediaan ke Pak Wisnu;-;2111;0;14111000
;12/01/2026;Pengiriman SPPG Kutabanjarnegara;-;5111;19160829;0
;12/01/2026;Pengiriman SPPG Kutabanjarnegara;-;1131;0;19160829
;12/01/2026;Pengiriman SPPG Kutabanjarnegara;-;1121;22074600;0
;12/01/2026;Pengiriman SPPG Kutabanjarnegara;-;4111;0;22074600
;12/01/2026;Pengiriman SPPG MBS Wanayasa;-;5111;5098400;0
;12/01/2026;Pengiriman SPPG MBS Wanayasa;-;1131;0;5098400
;12/01/2026;Pengiriman SPPG MBS Wanayasa;-;1121;6690000;0
;12/01/2026;Pengiriman SPPG MBS Wanayasa;-;4111;0;6690000
;12/01/2026;Pengiriman SPPG Merden;-;5111;5165900;0
;12/01/2026;Pengiriman SPPG Merden;-;1131;0;5165900
;12/01/2026;Pengiriman SPPG Merden;-;1121;5865000;0
;12/01/2026;Pengiriman SPPG Merden;-;4111;0;5865000
;12/01/2026;Pengiriman SPPG Susukan;-;5111;1396000;0
;12/01/2026;Pengiriman SPPG Susukan;-;1131;0;1396000
;12/01/2026;Pengiriman SPPG Susukan;-;1121;1482000;0
;12/01/2026;Pengiriman SPPG Susukan;-;4111;0;1482000
;12/01/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 7/1);-;1112;20145000;0
;12/01/2026;Pelunasan piutang SPPG Kutabanjarnegara (pengiriman 7/1);-;1121;0;20145000
